customer_id,cluster
SYNID0106372982,individual_5
SYNID0106373695,individual_5
SYNID0106373860,individual_5
SYNID0106374119,individual_5
SYNID0106374152,individual_5
SYNID0106374342,individual_5
SYNID0106374579,individual_5
SYNID0106374713,individual_5
SYNID0106375698,individual_2
SYNID0106375710,individual_5
SYNID0106375971,individual_2
SYNID0106375984,individual_3
SYNID0106376176,individual_2
SYNID0106376268,individual_5
SYNID0106376321,individual_2
SYNID0106376419,individual_4
SYNID0106376657,individual_5
SYNID0106377116,individual_3
SYNID0106377181,individual_3
SYNID0106377533,individual_3
SYNID0106377908,individual_3
SYNID0106378287,individual_3
SYNID0106378317,individual_6
SYNID0106378410,individual_5
SYNID0106378612,individual_2
SYNID0106378721,individual_3
SYNID0106378750,individual_5
SYNID0106378973,individual_2
SYNID0106379234,individual_4
SYNID0106379283,individual_2
SYNID0106379361,individual_2
SYNID0106379419,individual_1
SYNID0106379439,individual_5
SYNID0106379953,individual_2
SYNID0106380077,individual_2
SYNID0106380167,individual_3
SYNID0106380211,individual_5
SYNID0106380563,individual_1
SYNID0106380856,individual_3
SYNID0106381094,individual_2
SYNID0106381264,individual_5
SYNID0106381324,individual_3
SYNID0106381383,individual_5
SYNID0106381403,individual_2
SYNID0106381513,individual_2
SYNID0106381656,individual_3
SYNID0106382601,individual_5
SYNID0106382752,individual_2
SYNID0106382850,individual_3
SYNID0106383033,individual_2
SYNID0106383045,individual_5
SYNID0106383095,individual_3
SYNID0106383422,individual_3
SYNID0106383883,individual_5
SYNID0106383892,individual_5
SYNID0106383918,individual_2
SYNID0106383924,individual_3
SYNID0106384437,individual_3
SYNID0106384488,individual_5
SYNID0106384514,individual_4
SYNID0106384881,individual_3
SYNID0106385002,individual_4
SYNID0106385088,individual_3
SYNID0106385105,individual_5
SYNID0106385186,individual_5
SYNID0106385524,individual_3
SYNID0106385852,individual_5
SYNID0106385972,individual_3
SYNID0106386019,individual_5
SYNID0106386482,individual_3
SYNID0106386575,individual_3
SYNID0106386694,individual_5
SYNID0106387290,individual_2
SYNID0106387564,individual_2
SYNID0106387829,individual_3
SYNID0106387834,individual_2
SYNID0106387864,individual_5
SYNID0106388004,individual_2
SYNID0106388089,individual_2
SYNID0106388491,individual_5
SYNID0106388621,individual_3
SYNID0106388795,individual_3
SYNID0106388914,individual_4
SYNID0106389015,individual_5
SYNID0106389151,individual_2
SYNID0106389901,individual_2
SYNID0106390012,individual_2
SYNID0106390600,individual_3
SYNID0106390659,individual_2
SYNID0106391300,individual_3
SYNID0106391416,individual_2
SYNID0106391494,individual_3
SYNID0106391510,individual_3
SYNID0106391752,individual_4
SYNID0106391832,individual_3
SYNID0106392031,individual_3
SYNID0106392338,individual_2
SYNID0106392634,individual_3
SYNID0106393017,individual_5
SYNID0106393019,individual_3
SYNID0106393470,individual_5
SYNID0106393604,individual_3
SYNID0106393780,individual_5
SYNID0106394235,individual_3
SYNID0106394383,individual_5
SYNID0106394480,individual_3
SYNID0106394691,individual_4
SYNID0106394789,individual_5
SYNID0106394865,individual_2
SYNID0106394918,individual_5
SYNID0106394951,individual_3
SYNID0106395284,individual_5
SYNID0106395370,individual_4
SYNID0106395664,individual_2
SYNID0106395676,individual_4
SYNID0106395936,individual_4
SYNID0106396526,individual_3
SYNID0106396693,individual_2
SYNID0106396794,individual_3
SYNID0106397023,individual_5
SYNID0106397150,individual_3
SYNID0106397338,individual_5
SYNID0106397613,individual_2
SYNID0106397649,individual_3
SYNID0106397814,individual_2
SYNID0106397919,individual_5
SYNID0106398087,individual_5
SYNID0106398202,individual_5
SYNID0106398282,individual_2
SYNID0106398742,individual_4
SYNID0106398778,individual_2
SYNID0106399104,individual_3
SYNID0106399502,individual_5
SYNID0106400148,individual_5
SYNID0106400206,individual_5
SYNID0106400229,individual_6
SYNID0106400274,individual_2
SYNID0106400911,individual_2
SYNID0106400952,individual_5
SYNID0106401048,individual_5
SYNID0106401152,individual_2
SYNID0106401286,individual_5
SYNID0106401839,individual_2
SYNID0106401951,individual_3
SYNID0106402016,individual_1
SYNID0106402154,individual_3
SYNID0106402281,individual_2
SYNID0106402448,individual_3
SYNID0106402678,individual_5
SYNID0106402846,individual_2
SYNID0106402898,individual_5
SYNID0106402900,individual_2
SYNID0106402922,individual_3
SYNID0106402924,individual_3
SYNID0106403157,individual_4
SYNID0106403420,individual_3
SYNID0106403437,individual_2
SYNID0106403501,individual_5
SYNID0106403721,individual_6
SYNID0106403816,individual_3
SYNID0106404421,individual_2
SYNID0106404531,individual_5
SYNID0106404891,individual_5
SYNID0106405021,individual_5
SYNID0106405086,individual_5
SYNID0106405418,individual_5
SYNID0106405673,individual_2
SYNID0106406129,individual_2
SYNID0106406171,individual_4
SYNID0106406405,individual_3
SYNID0106406581,individual_5
SYNID0106406790,individual_2
SYNID0106406965,individual_3
SYNID0106407056,individual_3
SYNID0106407302,individual_2
SYNID0106407569,individual_5
SYNID0106407699,individual_5
SYNID0106407744,individual_3
SYNID0106407924,individual_5
SYNID0106408045,individual_5
SYNID0106408053,individual_3
SYNID0106408446,individual_2
SYNID0106408539,individual_2
SYNID0106408724,individual_5
SYNID0106408751,individual_5
SYNID0106409004,individual_2
SYNID0106409298,individual_3
SYNID0106409364,individual_2
SYNID0106409570,individual_3
SYNID0106409807,individual_3
SYNID0106409809,individual_5
SYNID0106409920,individual_3
SYNID0106410332,individual_1
SYNID0106410804,individual_2
SYNID0106410815,individual_2
SYNID0106411137,individual_5
SYNID0106411652,individual_4
SYNID0106411699,individual_5
SYNID0106412626,individual_3
SYNID0106412670,individual_5
SYNID0106412726,individual_6
SYNID0106412858,individual_4
SYNID0106413081,individual_2
SYNID0106413148,individual_2
SYNID0106413286,individual_3
SYNID0106413311,individual_6
SYNID0106413335,individual_3
SYNID0106413448,individual_5
SYNID0106413494,individual_2
SYNID0106413560,individual_2
SYNID0106413995,individual_2
SYNID0106414229,individual_1
SYNID0106414277,individual_2
SYNID0106414862,individual_3
SYNID0106415003,individual_4
SYNID0106415303,individual_4
SYNID0106415314,individual_3
SYNID0106415793,individual_2
SYNID0106415866,individual_3
SYNID0106415905,individual_3
SYNID0106415968,individual_3
SYNID0106416037,individual_6
SYNID0106416101,individual_3
SYNID0106416221,individual_5
SYNID0106416729,individual_4
SYNID0106416746,individual_2
SYNID0106416770,individual_4
SYNID0106416846,individual_2
SYNID0106417417,individual_2
SYNID0106417652,individual_5
SYNID0106417746,individual_3
SYNID0106417962,individual_2
SYNID0106418120,individual_2
SYNID0106418658,individual_5
SYNID0106418688,individual_3
SYNID0106419279,individual_5
SYNID0106419303,individual_3
SYNID0106419354,individual_2
SYNID0106419733,individual_3
SYNID0106420004,individual_4
SYNID0106420040,individual_5
SYNID0106420209,individual_3
SYNID0106421021,individual_5
SYNID0106421650,individual_2
SYNID0106422018,individual_5
SYNID0106422063,individual_5
SYNID0106422539,individual_5
SYNID0106423010,individual_3
SYNID0106423220,individual_6
SYNID0106423379,individual_3
SYNID0106423899,individual_3
SYNID0106423996,individual_3
SYNID0106424034,individual_3
SYNID0106424431,individual_1
SYNID0106424645,individual_1
SYNID0106425104,individual_5
SYNID0106425291,individual_3
SYNID0106425503,individual_5
SYNID0106425522,individual_2
SYNID0106425704,individual_4
SYNID0106425852,individual_3
SYNID0106425991,individual_3
SYNID0106426048,individual_3
SYNID0106426339,individual_3
SYNID0106426425,individual_4
SYNID0106427017,individual_3
SYNID0106427112,individual_4
SYNID0106427397,individual_2
SYNID0106427813,individual_5
SYNID0106427940,individual_4
SYNID0106427945,individual_3
SYNID0106428023,individual_4
SYNID0106428063,individual_5
SYNID0106428452,individual_2
SYNID0106428481,individual_5
SYNID0106428527,individual_2
SYNID0106428660,individual_4
SYNID0106428767,individual_5
SYNID0106428925,individual_5
SYNID0106429549,individual_5
SYNID0106429595,individual_2
SYNID0106429732,individual_3
SYNID0106429889,individual_2
SYNID0106430162,individual_5
SYNID0106430441,individual_4
SYNID0106430647,individual_5
SYNID0106430785,individual_2
SYNID0106431027,individual_2
SYNID0106431039,individual_3
SYNID0106431066,individual_4
SYNID0106431124,individual_2
SYNID0106431132,individual_5
SYNID0106431190,individual_2
SYNID0106431223,individual_5
SYNID0106431526,individual_2
SYNID0106432067,individual_5
SYNID0106432172,individual_5
SYNID0106432205,individual_5
SYNID0106432595,individual_5
SYNID0106432807,individual_3
SYNID0106432878,individual_5
SYNID0106432898,individual_4
SYNID0106433021,individual_4
SYNID0106433052,individual_5
SYNID0106433128,individual_2
SYNID0106433271,individual_3
SYNID0106433408,individual_2
SYNID0106433678,individual_5
SYNID0106433871,individual_2
SYNID0106434366,individual_3
SYNID0106434566,individual_5
SYNID0106434650,individual_3
SYNID0106435151,individual_2
SYNID0106435290,individual_5
SYNID0106435445,individual_5
SYNID0106435591,individual_3
SYNID0106435728,individual_2
SYNID0106436314,individual_2
SYNID0106436355,individual_5
SYNID0106436500,individual_3
SYNID0106436503,individual_5
SYNID0106436593,individual_2
SYNID0106437044,individual_4
SYNID0106437078,individual_3
SYNID0106437129,individual_2
SYNID0106437510,individual_2
SYNID0106437635,individual_3
SYNID0106437964,individual_3
SYNID0106437992,individual_3
SYNID0106438066,individual_5
SYNID0106438185,individual_2
SYNID0106438231,individual_2
SYNID0106439292,individual_4
SYNID0106439340,individual_3
SYNID0106439717,individual_5
SYNID0106440181,individual_3
SYNID0106440253,individual_5
SYNID0106440574,individual_6
SYNID0106440637,individual_6
SYNID0106440853,individual_4
SYNID0106440936,individual_2
SYNID0106441032,individual_3
SYNID0106441430,individual_2
SYNID0106441446,individual_5
SYNID0106441581,individual_4
SYNID0106441787,individual_3
SYNID0106441974,individual_3
SYNID0106442359,individual_5
SYNID0106442748,individual_5
SYNID0106442834,individual_3
SYNID0106443013,individual_3
SYNID0106443182,individual_5
SYNID0106443216,individual_2
SYNID0106443390,individual_5
SYNID0106443481,individual_2
SYNID0106443512,individual_2
SYNID0106443654,individual_5
SYNID0106443866,individual_3
SYNID0106444096,individual_2
SYNID0106444253,individual_3
SYNID0106444277,individual_5
SYNID0106444407,individual_3
SYNID0106444530,individual_5
SYNID0106444562,individual_3
SYNID0106445647,individual_5
SYNID0106445760,individual_3
SYNID0106445824,individual_5
SYNID0106445832,individual_3
SYNID0106445857,individual_2
SYNID0106445958,individual_5
SYNID0106445988,individual_5
SYNID0106446781,individual_5
SYNID0106446983,individual_3
SYNID0106447310,individual_5
SYNID0106447550,individual_2
SYNID0106447616,individual_2
SYNID0106447961,individual_2
SYNID0106448207,individual_2
SYNID0106448404,individual_2
SYNID0106448420,individual_2
SYNID0106448670,individual_4
SYNID0106448761,individual_2
SYNID0106448857,individual_5
SYNID0106449265,individual_5
SYNID0106449430,individual_2
SYNID0106449579,individual_2
SYNID0106449989,individual_2
SYNID0106450266,individual_5
SYNID0106450787,individual_3
SYNID0106451222,individual_2
SYNID0106451467,individual_2
SYNID0106451608,individual_2
SYNID0106451620,individual_5
SYNID0106451783,individual_3
SYNID0106451948,individual_3
SYNID0106451969,individual_3
SYNID0106452174,individual_4
SYNID0106452293,individual_5
SYNID0106452474,individual_5
SYNID0106452716,individual_2
SYNID0106452779,individual_1
SYNID0106452824,individual_3
SYNID0106453066,individual_2
SYNID0106453341,individual_2
SYNID0106453427,individual_3
SYNID0106453542,individual_5
SYNID0106453878,individual_3
SYNID0106454119,individual_6
SYNID0106454357,individual_3
SYNID0106454670,individual_2
SYNID0106454756,individual_2
SYNID0106454837,individual_3
SYNID0106454870,individual_4
SYNID0106454984,individual_2
SYNID0106455009,individual_5
SYNID0106455445,individual_5
SYNID0106455640,individual_3
SYNID0106455798,individual_5
SYNID0106455949,individual_5
SYNID0106456161,individual_5
SYNID0106456369,individual_3
SYNID0106456519,individual_2
SYNID0106456863,individual_5
SYNID0106457061,individual_1
SYNID0106457238,individual_5
SYNID0106457290,individual_1
SYNID0106457694,individual_2
SYNID0106457699,individual_5
SYNID0106457892,individual_2
SYNID0106458139,individual_5
SYNID0106458205,individual_1
SYNID0106458253,individual_3
SYNID0106458504,individual_2
SYNID0106459046,individual_3
SYNID0106459050,individual_3
SYNID0106459269,individual_2
SYNID0106459480,individual_3
SYNID0106459647,individual_5
SYNID0106459656,individual_3
SYNID0106459818,individual_3
SYNID0106459911,individual_3
SYNID0106459936,individual_3
SYNID0106460037,individual_4
SYNID0106460113,individual_3
SYNID0106460248,individual_4
SYNID0106460261,individual_3
SYNID0106460544,individual_1
SYNID0106461050,individual_3
SYNID0106461111,individual_5
SYNID0106461179,individual_3
SYNID0106461216,individual_5
SYNID0106461367,individual_4
SYNID0106461532,individual_3
SYNID0106461875,individual_2
SYNID0106462003,individual_3
SYNID0106462015,individual_3
SYNID0106462107,individual_5
SYNID0106462197,individual_2
SYNID0106462465,individual_5
SYNID0106462494,individual_2
SYNID0106462523,individual_5
SYNID0106462568,individual_3
SYNID0106462825,individual_3
SYNID0106462988,individual_2
SYNID0106463136,individual_2
SYNID0106463274,individual_3
SYNID0106463753,individual_2
SYNID0106463965,individual_2
SYNID0106464047,individual_3
SYNID0106464296,individual_3
SYNID0106464393,individual_2
SYNID0106464601,individual_5
SYNID0106464659,individual_2
SYNID0106465165,individual_3
SYNID0106465217,individual_2
SYNID0106465235,individual_2
SYNID0106465260,individual_2
SYNID0106465323,individual_5
SYNID0106465547,individual_5
SYNID0106465598,individual_3
SYNID0106466324,individual_2
SYNID0106466589,individual_6
SYNID0106466591,individual_5
SYNID0106466832,individual_2
SYNID0106467069,individual_3
SYNID0106467102,individual_3
SYNID0106467165,individual_3
SYNID0106467528,individual_3
SYNID0106467542,individual_3
SYNID0106467546,individual_2
SYNID0106467572,individual_5
SYNID0106467586,individual_3
SYNID0106467596,individual_3
SYNID0106467660,individual_3
SYNID0106467687,individual_5
SYNID0106468157,individual_2
SYNID0106468188,individual_3
SYNID0106468285,individual_5
SYNID0106468442,individual_4
SYNID0106468499,individual_3
SYNID0106468642,individual_3
SYNID0106468732,individual_5
SYNID0106468782,individual_5
SYNID0106468849,individual_2
SYNID0106468998,individual_3
SYNID0106469074,individual_5
SYNID0106469408,individual_4
SYNID0106469643,individual_5
SYNID0106470128,individual_6
SYNID0106470194,individual_5
SYNID0106470348,individual_5
SYNID0106470394,individual_5
SYNID0106470423,individual_4
SYNID0106470505,individual_4
SYNID0106470940,individual_4
SYNID0106471009,individual_5
SYNID0106471697,individual_3
SYNID0106472193,individual_5
SYNID0106472400,individual_2
SYNID0106472719,individual_3
SYNID0106472766,individual_3
SYNID0106472824,individual_3
SYNID0106472866,individual_5
SYNID0106472920,individual_5
SYNID0106472947,individual_3
SYNID0106473227,individual_2
SYNID0106473691,individual_5
SYNID0106473716,individual_3
SYNID0106473725,individual_3
SYNID0106473951,individual_2
SYNID0106474273,individual_5
SYNID0106474400,individual_3
SYNID0106474429,individual_3
SYNID0106474499,individual_3
SYNID0106474790,individual_4
SYNID0106475003,individual_3
SYNID0106475132,individual_5
SYNID0106475381,individual_5
SYNID0106475490,individual_1
SYNID0106476217,individual_4
SYNID0106476447,individual_5
SYNID0106476572,individual_2
SYNID0106476884,individual_3
SYNID0106476983,individual_1
SYNID0106477449,individual_2
SYNID0106477499,individual_2
SYNID0106478190,individual_2
SYNID0106478649,individual_2
SYNID0106478743,individual_3
SYNID0106479004,individual_5
SYNID0106479274,individual_1
SYNID0106479373,individual_2
SYNID0106479431,individual_5
