customer_id,province,city,occupation_code,account_age,birth_business_age,transaction_count_ABM,transaction_count_EFT,transaction_count_EMT,debit_transaction_count,debit_transaction_amount,credit_transaction_count,credit_transaction_amount,average_debit_transaction_amount,average_credit_transaction_amount,unique_transaction_cities,unique_transaction_provinces,multi_country_transactions,card_ecommerce_count,card_non_ecommerce_count,card_mcc_diversity_count,card_top_mcc_weight,card_top_mcc,abm_cash_count,Averagetime_between_transaction_day,std_time_between_transactions,median_time_between_transactions,pct_transactions_top10_busiest_days,cheque_user,western_union_user,wire_user
SYNID0104351474,ON,other,OTHER,24.24,57.44,2.0,11.0,0.0,159.0,846342.95,23.0,1630904.0,5322.911635220125,70908.86956521739,39.0,14.0,1.0,30.0,123.0,35.0,0.2026143790849673,5814,2.0,0.5027555248618785,0.462773196973878,0.3694907407407407,20.87912087912088,1.0,0.0,0.0
SYNID0104351513,ON,SCARBOROUGH,OTHER,1.19,43.63,0.0,32.0,0.0,29.0,670109.0,17.0,1259177.0,23107.206896551725,74069.23529411765,9.0,9.0,1.0,0.0,14.0,9.0,0.2857142857142857,5812,0.0,2.031778806584362,1.8949471366682784,1.5272916666666667,21.73913043478261,0.0,0.0,0.0
SYNID0104351961,other,other,OTHER,28.91,74.08,1.0,29.0,15.0,47.0,718725.39,27.0,2957087.0,15292.029574468086,109521.74074074074,13.0,5.0,1.0,6.0,22.0,17.0,0.1428571428571428,5411,1.0,1.2368742072552006,1.51502236058399,0.6871643518518519,25.675675675675677,1.0,0.0,0.0
SYNID0104352139,AB,other,OTHER,30.42,61.29,0.0,24.0,3.0,20.0,479544.0,21.0,1612675.0,23977.2,76794.04761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.2600844907407405,2.155336595314322,1.883859953703704,21.951219512195124,1.0,0.0,0.0
SYNID0104352367,other,other,UNEMPLOYED,22.98,55.45,0.0,13.0,15.0,12.0,249846.0,16.0,1691053.0,20820.5,105690.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,3.2927370541838137,2.967838485867076,2.539918981481481,21.428571428571427,0.0,0.0,0.0
SYNID0104352605,AB,other,STUDENT,9.43,15.31,28.0,0.0,13.0,70.0,387601.66,12.0,429632.0,5537.166571428572,35802.666666666664,21.0,11.0,1.0,10.0,25.0,22.0,0.1142857142857142,5411,27.0,1.113387631458619,1.0036710867931005,0.8056018518518518,23.170731707317078,1.0,0.0,0.0
SYNID0104352874,AB,EDMONTON,OTHER,9.05,49.4,3.0,23.0,44.0,89.0,3128733.0,63.0,8201262.75,35154.30337078652,130178.77380952382,12.0,7.0,1.0,4.0,18.0,12.0,0.2272727272727272,5814,2.0,0.6026490066225165,0.7041270519791899,0.4037847222222222,23.026315789473685,1.0,0.0,0.0
SYNID0104352899,ON,other,OTHER,3.99,38.63,34.0,6.0,4.0,37.0,382322.94,23.0,1375987.53,10333.052432432432,59825.5447826087,15.0,10.0,1.0,0.0,3.0,3.0,0.3333333333333333,5310,28.0,1.5394232580037663,1.2833113913162906,1.2011458333333334,16.666666666666664,1.0,1.0,0.0
SYNID0104352987,other,other,OTHER,17.09,28.5,3.0,15.0,23.0,57.0,956852.0,21.0,1091392.0,16786.877192982458,51971.04761904762,15.0,6.0,1.0,3.0,34.0,20.0,0.1621621621621621,5814,3.0,1.174354707792208,1.0887703491849408,0.9494907407407408,24.35897435897436,0.0,0.0,0.0
SYNID0104353464,BC,VICTORIA,OTHER,2.14,47.55,0.0,18.0,33.0,196.0,1245353.0,22.0,881146.0,6353.841836734694,40052.09090909091,46.0,12.0,1.0,28.0,139.0,36.0,0.2215568862275449,5814,0.0,0.4212655743300905,0.4730595496353232,0.2298842592592592,22.47706422018349,0.0,0.0,0.0
SYNID0104353693,AB,EDMONTON,OTHER,14.13,47.55,3.0,21.0,14.0,39.0,890693.52,14.0,749338.0,22838.295384615387,53524.142857142855,7.0,6.0,1.0,2.0,13.0,13.0,0.1333333333333333,other,3.0,1.6793494034900287,1.6145688882928464,0.9670023148148148,22.641509433962263,0.0,0.0,0.0
SYNID0104353759,other,other,OTHER,8.03,65.35,0.0,25.0,78.0,111.0,3037827.0,45.0,3969093.0,27367.81081081081,88202.06666666667,21.0,10.0,1.0,4.0,49.0,24.0,0.2264150943396226,5814,0.0,0.5901821983273596,0.5814652335248439,0.3834259259259259,22.43589743589744,0.0,0.0,0.0
SYNID0104353786,AB,CALGARY,STUDENT,8.5,28.79,12.0,14.0,34.0,161.0,1390652.06,30.0,1703426.0,8637.590434782609,56780.86666666667,44.0,14.0,1.0,17.0,114.0,35.0,0.1755725190839694,5814,9.0,0.4816143396686159,0.525944582725856,0.2417650462962963,21.98952879581152,0.0,0.0,0.0
SYNID0104354027,other,other,RETIRED,28.88,84.92,0.0,5.0,24.0,17.0,309941.0,14.0,1058229.0,18231.82352941177,75587.78571428571,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5411,0.0,2.997805555555556,3.289672949912996,1.9067303240740745,19.35483870967742,1.0,0.0,0.0
SYNID0104354044,other,other,OTHER,9.07,63.37,3.0,21.0,0.0,61.0,638880.0,12.0,1334167.0,10473.44262295082,111180.58333333331,17.0,10.0,1.0,6.0,43.0,24.0,0.1428571428571428,5411,3.0,1.2716279256687242,1.3048980428833823,0.9856423611111113,21.91780821917808,0.0,0.0,0.0
SYNID0104354258,MB,WINNIPEG,10019,12.3,68.31,0.0,0.0,0.0,22.0,67036.0,0.0,0.0,3047.090909090909,0.0,10.0,6.0,1.0,3.0,19.0,10.0,0.2272727272727272,5814,0.0,4.190761133156967,4.242849795312285,3.8203009259259257,18.181818181818183,0.0,0.0,0.0
SYNID0104354280,AB,EDMONTON,11100,3.58,45.83,0.0,18.0,65.0,48.0,1280756.0,36.0,1754142.0,26682.416666666668,48726.16666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,1.0989296073181616,1.2441688852200152,0.755011574074074,23.809523809523807,1.0,0.0,0.0
SYNID0104354361,ON,other,OTHER,14.13,54.51,3.0,32.0,3.0,138.0,1058076.03,18.0,1356325.0,7667.217608695652,75351.38888888889,32.0,11.0,1.0,19.0,99.0,30.0,0.1440677966101695,5814,3.0,0.5888617084826763,0.608196322608227,0.4254513888888889,20.51282051282051,0.0,0.0,0.0
SYNID0104354462,other,other,RETIRED,28.19,75.87,1.0,10.0,63.0,260.0,3530277.0,46.0,2330338.0,13577.988461538462,50659.52173913043,47.0,12.0,1.0,26.0,199.0,47.0,0.1511111111111111,5814,1.0,0.300410025804493,0.3173741282441384,0.1797685185185185,19.607843137254903,1.0,0.0,0.0
SYNID0104354882,BC,SURREY,UNEMPLOYED,21.88,63.6,4.0,72.0,0.0,299.0,3182344.08,46.0,4974976.44,10643.291237458194,108151.66173913042,53.0,12.0,1.0,40.0,225.0,52.0,0.1584905660377358,5814,4.0,0.2658005625538329,0.3058279426819781,0.1294965277777778,20.57971014492753,1.0,0.0,0.0
SYNID0104355131,PE,other,RETIRED,33.48,71.78,3.0,42.0,4.0,46.0,561263.0,30.0,2016090.0,12201.369565217392,67203.0,14.0,6.0,1.0,6.0,19.0,15.0,0.2,5814,3.0,1.218852932098765,1.3434992309229974,0.7471875,26.31578947368421,1.0,0.0,0.0
SYNID0104355611,other,other,UNEMPLOYED,30.43,80.05,1.0,0.0,0.0,110.0,768792.0,6.0,548937.0,6989.018181818182,91489.5,31.0,13.0,1.0,19.0,93.0,32.0,0.1428571428571428,5814,1.0,0.7908729871175524,0.8028509049059978,0.5519791666666667,22.41379310344828,1.0,0.0,0.0
SYNID0104355690,NS,other,RETIRED,33.68,87.1,0.0,8.0,7.0,31.0,580304.0,8.0,738114.0,18719.483870967742,92264.25,10.0,7.0,1.0,1.0,19.0,13.0,0.1,0,0.0,2.3704181895711502,2.168371575613375,1.548587962962963,25.64102564102564,1.0,0.0,0.0
SYNID0104355817,NB,other,SELF_EMPLOYED,20.68,59.38,0.0,12.0,0.0,5.0,95678.0,7.0,1114389.0,19135.6,159198.42857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,7.8825242003367,6.579898254896249,7.537465277777778,25.0,0.0,0.0,0.0
SYNID0104356230,BC,other,SELF_EMPLOYED,29.71,75.49,1.0,29.0,0.0,22.0,1108522.0,16.0,1060720.0,50387.36363636364,66295.0,3.0,2.0,0.0,1.0,3.0,3.0,0.5,5814,1.0,2.432440878378378,2.457748681042205,1.5968171296296296,23.684210526315788,1.0,0.0,0.0
SYNID0104356484,BC,other,SELF_EMPLOYED,25.79,72.79,25.0,3.0,1.0,251.0,2484662.45,11.0,348846.86,9899.053585657372,31713.350909090903,54.0,12.0,1.0,31.0,199.0,44.0,0.1695652173913043,5814,20.0,0.3478599492691925,0.4080889127428145,0.174699074074074,23.282442748091604,1.0,0.0,0.0
SYNID0104356492,AB,CALGARY,OTHER,4.42,37.7,5.0,8.0,0.0,9.0,234546.75,7.0,518209.59,26060.75,74029.94142857143,5.0,6.0,1.0,1.0,2.0,2.0,0.6666666666666666,0,5.0,5.211817901234568,4.814572361331189,4.086898148148149,18.75,0.0,0.0,0.0
SYNID0104356946,ON,TORONTO,OTHER,32.63,63.66,4.0,19.0,0.0,156.0,1240425.62,16.0,1635802.33,7951.446282051283,102237.645625,38.0,13.0,1.0,25.0,120.0,31.0,0.1793103448275862,5411,3.0,0.5288774501841023,0.5691686555359313,0.3342013888888889,21.511627906976745,1.0,0.0,0.0
SYNID0104357041,ON,other,10019,4.47,50.68,3.0,11.0,1.0,259.0,1806212.82,6.0,233690.0,6973.794671814672,38948.333333333336,50.0,15.0,1.0,39.0,211.0,49.0,0.172,5814,3.0,0.346078668630752,0.4025833396787407,0.1753356481481481,19.622641509433965,0.0,0.0,0.0
SYNID0104357781,ON,MISSISSAUGA,OTHER,20.35,48.4,11.0,15.0,22.0,42.0,635387.19,29.0,2929717.5,15128.266428571427,101024.74137931036,10.0,8.0,1.0,5.0,13.0,12.0,0.1666666666666666,5411,10.0,1.306603009259259,1.5583353970282718,0.8297569444444444,21.12676056338028,1.0,0.0,0.0
SYNID0104357956,ON,other,OTHER,4.16,37.3,0.0,0.0,0.0,153.0,943894.0,2.0,47224.0,6169.24183006536,23612.0,38.0,12.0,1.0,27.0,128.0,35.0,0.1354838709677419,5411,0.0,0.5938424422799423,0.6078930060084126,0.3839930555555555,21.935483870967744,0.0,0.0,0.0
SYNID0104358002,AB,EDMONTON,RETIRED,8.31,67.88,0.0,8.0,0.0,2.0,58855.0,6.0,443340.0,29427.5,73890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,10.35422123015873,12.237600692610252,5.942222222222222,25.0,0.0,0.0,0.0
SYNID0104358145,QC,other,OTHER,14.13,31.18,1.0,8.0,10.0,30.0,432267.0,11.0,7143389.0,14408.9,649399.0,15.0,7.0,1.0,3.0,19.0,14.0,0.1818181818181818,5411,1.0,2.075004050925926,2.7062260733171963,1.264375,19.51219512195122,0.0,0.0,0.0
SYNID0104358375,MB,other,OTHER,13.39,65.77,6.0,12.0,0.0,160.0,995758.6,9.0,539849.0,6223.49125,59983.22222222222,35.0,13.0,1.0,18.0,133.0,35.0,0.1589403973509933,5814,4.0,0.5374473655202822,0.6157614099905795,0.3008564814814815,22.485207100591715,0.0,0.0,0.0
SYNID0104358423,ON,TORONTO,STUDENT,1.1,20.04,9.0,72.0,38.0,64.0,2993189.0,58.0,4291823.21,46768.578125,73996.95189655172,7.0,6.0,1.0,1.0,2.0,3.0,0.3333333333333333,4816,7.0,0.7560185185185185,0.8379280679497425,0.5313657407407407,27.86885245901639,0.0,0.0,0.0
SYNID0104358445,NB,other,STUDENT,3.11,26.54,2.0,16.0,4.0,141.0,1244631.0,13.0,682302.0,8827.170212765957,52484.769230769234,45.0,14.0,1.0,18.0,114.0,33.0,0.1893939393939394,5814,2.0,0.5964523571774388,0.5550889473774488,0.4463657407407407,20.12987012987013,0.0,0.0,0.0
SYNID0104358516,AB,other,65100,19.01,48.0,7.0,15.0,99.0,111.0,2495453.7,54.0,2231525.0,22481.564864864868,41324.53703703704,12.0,9.0,1.0,9.0,34.0,21.0,0.1162790697674418,5814,6.0,0.5591167005420055,0.6191732962074747,0.4048611111111111,21.818181818181817,1.0,0.0,0.0
SYNID0104358569,QC,MONTREAL,RETIRED,28.72,93.38,0.0,3.0,0.0,1.0,117590.0,2.0,239210.0,117590.0,119605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,14.239988425925926,1.753592080917583,14.239988425925926,33.33333333333333,0.0,0.0,0.0
SYNID0104358766,ON,other,95109,29.98,50.6,1.0,2.0,91.0,209.0,2833400.0,35.0,2055878.0,13556.937799043062,58739.37142857143,40.0,13.0,1.0,27.0,123.0,37.0,0.1533333333333333,5814,1.0,0.3759879401005944,0.3898643779354162,0.2288773148148148,20.49180327868853,0.0,0.0,0.0
SYNID0104358832,BC,other,UNEMPLOYED,29.22,64.85,0.0,0.0,0.0,26.0,418663.0,0.0,0.0,16102.423076923076,0.0,12.0,5.0,1.0,2.0,24.0,15.0,0.1923076923076923,5814,0.0,3.438975,2.9006490171508537,3.043969907407408,23.07692307692308,0.0,0.0,0.0
SYNID0104358929,MB,WINNIPEG,STUDENT,6.24,26.69,1.0,36.0,1.0,35.0,44108736.0,16.0,1874217.0,1260249.6,117138.5625,7.0,6.0,1.0,4.0,9.0,10.0,0.2307692307692307,5812,1.0,1.7993157407407407,1.869133394022396,1.2270891203703704,25.49019607843137,0.0,0.0,0.0
SYNID0104359165,ON,other,RETIRED,14.13,68.13,0.0,7.0,114.0,77.0,1512578.0,49.0,2087089.0,19643.87012987013,42593.65306122449,1.0,1.0,0.0,1.0,0.0,1.0,1.0,other,0.0,0.7297894444444445,0.7381221194501856,0.5567129629629629,23.015873015873016,1.0,0.0,0.0
SYNID0104359420,ON,other,OTHER,10.21,44.41,1.0,11.0,26.0,110.0,643576.47,16.0,1804621.0,5850.6951818181815,112788.8125,27.0,12.0,1.0,15.0,73.0,23.0,0.1818181818181818,5814,0.0,0.7256033333333334,0.7075556906201681,0.6451736111111112,21.428571428571427,0.0,0.0,0.0
SYNID0104359643,BC,VANCOUVER,OTHER,24.93,55.45,1.0,9.0,7.0,17.0,325765.0,4.0,597518.0,19162.647058823528,149379.5,3.0,3.0,1.0,0.0,3.0,3.0,0.3333333333333333,5411,1.0,4.552068865740741,4.070045208529538,3.761672453703704,14.285714285714285,1.0,0.0,0.0
SYNID0104359808,other,other,STUDENT,11.12,22.5,0.0,21.0,3.0,147.0,1386815.0,9.0,1258121.0,9434.115646258504,139791.22222222222,46.0,13.0,1.0,21.0,111.0,35.0,0.1363636363636363,5814,0.0,0.5864164426523297,0.5657962335853449,0.404224537037037,23.07692307692308,0.0,0.0,0.0
SYNID0104360350,BC,VICTORIA,STUDENT,5.49,22.08,1.0,53.0,2.0,28.0,533118.0,29.0,3350915.0,19039.92857142857,115548.79310344828,2.0,2.0,0.0,0.0,1.0,1.0,1.0,other,1.0,1.5412411127645504,1.9904001780404188,0.7101793981481481,24.561403508771928,0.0,0.0,0.0
SYNID0104360596,AB,EDMONTON,UNEMPLOYED,33.72,76.27,1.0,3.0,0.0,112.0,565101.43,4.0,563647.0,5045.548482142857,140911.75,32.0,12.0,1.0,15.0,97.0,29.0,0.1875,5814,1.0,0.7947086352657005,0.8027230934919928,0.530625,25.86206896551724,0.0,0.0,0.0
SYNID0104360735,NS,HALIFAX,RETIRED,36.82,82.08,0.0,38.0,0.0,23.0,527277.0,20.0,1532551.0,22925.08695652174,76627.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.104842372134039,2.3527151348522155,0.7078125,27.906976744186046,1.0,0.0,0.0
SYNID0104360902,ON,other,OTHER,11.43,30.25,10.0,0.0,14.0,33.0,342435.54000000004,15.0,736536.0,10376.834545454549,49102.4,11.0,8.0,1.0,4.0,17.0,9.0,0.238095238095238,5814,9.0,1.9289504531126875,2.168638384399529,1.6047800925925926,18.75,1.0,0.0,0.0
SYNID0104361414,other,other,STUDENT,14.13,17.63,1.0,0.0,33.0,196.0,46810961.0,16.0,227523.0,238831.43367346935,14220.1875,45.0,12.0,1.0,22.0,153.0,33.0,0.1428571428571428,5411,1.0,0.4339435777602247,0.4661084787460877,0.2614351851851851,22.641509433962263,1.0,0.0,0.0
SYNID0104361797,QC,MONTREAL,OTHER,12.92,58.69,0.0,0.0,0.0,10.0,30471.0,0.0,0.0,3047.1,0.0,3.0,4.0,1.0,2.0,8.0,10.0,0.1,0,0.0,9.125902777777776,8.78851605399854,6.730810185185185,10.0,0.0,0.0,0.0
SYNID0104361858,NS,HALIFAX,RETIRED,17.16,75.04,0.0,21.0,0.0,12.0,646400.0,9.0,819710.0,53866.66666666666,91078.88888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,4.273156828703703,4.332997047696714,2.500694444444445,28.57142857142857,0.0,0.0,0.0
SYNID0104361862,ON,other,10019,13.69,55.43,0.0,26.0,0.0,14.0,392214.0,13.0,943171.0,28015.285714285717,72551.61538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,3.305433137464388,3.767221919106372,2.0336226851851853,25.925925925925924,1.0,0.0,0.0
SYNID0104362142,other,other,60010,7.53,29.58,3.0,9.0,24.0,23.0,1000733.4,19.0,951540.0,43510.14782608696,50081.05263157895,6.0,2.0,0.0,0.0,3.0,3.0,0.3333333333333333,0,2.0,2.2025022583559166,2.136317548118462,1.3332523148148148,19.047619047619047,1.0,0.0,0.0
SYNID0104362506,ON,LONDON,OTHER,19.21,45.41,1.0,7.0,9.0,263.0,1394884.25,11.0,693772.0,5303.742395437263,63070.181818181816,53.0,14.0,1.0,43.0,214.0,45.0,0.1750972762645914,5814,1.0,0.3357907678741011,0.3380665347319023,0.1909143518518518,19.708029197080293,0.0,0.0,0.0
SYNID0104362681,BC,other,OTHER,23.75,51.3,0.0,0.0,0.0,213.0,1013289.0,6.0,111785.0,4757.225352112676,18630.83333333333,52.0,13.0,1.0,32.0,187.0,46.0,0.182648401826484,5814,0.0,0.4165344142881413,0.479122616960604,0.23046875,20.54794520547945,0.0,0.0,0.0
SYNID0104362710,other,other,SELF_EMPLOYED,1.26,51.8,0.0,0.0,0.0,42.0,430246.0,1.0,1226.0,10243.952380952382,1226.0,15.0,9.0,1.0,5.0,38.0,18.0,0.1627906976744186,5541,0.0,1.9929577270723104,1.8447208140598923,1.6876157407407408,18.6046511627907,0.0,0.0,0.0
SYNID0104362978,ON,other,OTHER,22.84,57.86,32.0,4.0,12.0,74.0,709446.09,12.0,420585.15,9587.109324324323,35048.762500000004,28.0,9.0,1.0,4.0,33.0,19.0,0.2702702702702703,5814,30.0,1.050421977124183,0.9629691965119888,0.8223611111111111,22.093023255813957,1.0,0.0,0.0
SYNID0104363060,QC,MONTREAL,OTHER,9.55,33.31,0.0,2.0,30.0,31.0,1422291.0,24.0,940648.0,45880.35483870968,39193.66666666666,9.0,6.0,1.0,3.0,16.0,14.0,0.1578947368421052,5411,0.0,1.6753798010973937,1.5484149794089874,1.2477719907407407,20.0,0.0,0.0,1.0
SYNID0104363204,ON,MISSISSAUGA,RETIRED,33.56,75.41,0.0,14.0,0.0,46.0,232366.0,8.0,840724.0,5051.434782608696,105090.5,12.0,11.0,1.0,3.0,35.0,15.0,0.1578947368421052,5411,0.0,1.7237855957372468,1.6914968584326024,1.145023148148148,25.925925925925924,1.0,0.0,0.0
SYNID0104363236,NB,other,OTHER,4.96,30.65,3.0,29.0,15.0,52.0,487891.0,18.0,2422659.0,9382.51923076923,134592.16666666666,15.0,9.0,1.0,1.0,22.0,10.0,0.3478260869565217,5814,3.0,1.318828502415459,1.551550908279614,0.9139814814814816,22.857142857142858,0.0,0.0,0.0
SYNID0104363346,other,other,STUDENT,16.39,20.47,1.0,31.0,11.0,45.0,955204.0,19.0,2213788.0,21226.755555555555,116515.15789473684,8.0,7.0,1.0,5.0,16.0,13.0,0.2857142857142857,5411,1.0,1.3998184891240446,1.5114908188781733,1.0580092592592591,21.875,0.0,0.0,0.0
SYNID0104363664,ON,MISSISSAUGA,STUDENT,17.28,36.51,0.0,6.0,7.0,3.0,61801.0,10.0,1447747.0,20600.33333333333,144774.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,6.597531828703704,3.965997273129772,6.644450231481482,23.07692307692308,0.0,0.0,0.0
SYNID0104363774,BC,SURREY,OTHER,24.64,65.31,0.0,52.0,0.0,97.0,1684945.0,24.0,3635521.0,17370.567010309278,151480.04166666666,25.0,13.0,1.0,7.0,59.0,23.0,0.303030303030303,5814,0.0,0.7583315972222222,0.8015710326268832,0.5457581018518518,25.6198347107438,1.0,0.0,0.0
SYNID0104364061,other,other,73300,5.48,23.79,2.0,5.0,4.0,216.0,1549173.25,10.0,957028.0,7172.09837962963,95702.8,48.0,12.0,1.0,36.0,177.0,47.0,0.1502347417840375,5411,1.0,0.4065059156378601,0.4101799514691372,0.2497222222222222,23.45132743362832,1.0,0.0,0.0
SYNID0104364073,ON,other,UNEMPLOYED,12.61,62.87,2.0,3.0,0.0,177.0,1479379.02,6.0,388619.0,8358.073559322034,64769.833333333336,41.0,11.0,1.0,21.0,157.0,46.0,0.1629213483146067,5814,2.0,0.5023525895400895,0.5474583072528374,0.2769386574074074,22.40437158469945,0.0,0.0,0.0
SYNID0104364323,ON,OTTAWA,OTHER,1.2,43.85,5.0,46.0,0.0,28.0,1073194.07,27.0,3546133.0,38328.35964285715,131338.25925925927,3.0,4.0,1.0,0.0,1.0,1.0,1.0,other,5.0,1.64813936042524,1.824407769927144,0.7718229166666666,18.181818181818183,1.0,0.0,0.0
SYNID0104364371,QC,MONTREAL,95109,24.92,52.39,1.0,12.0,4.0,40.0,261041.26,11.0,1004820.0,6526.0315,91347.27272727272,13.0,8.0,1.0,2.0,27.0,16.0,0.2758620689655172,5814,1.0,1.800070138888889,2.296754243707505,0.8416666666666667,23.52941176470588,1.0,0.0,0.0
SYNID0104364686,ON,TORONTO,RETIRED,32.79,73.79,41.0,0.0,1.0,43.0,33460.43,8.0,627926.56,778.1495348837209,78490.82,16.0,9.0,1.0,0.0,5.0,4.0,0.4,5411,39.0,1.7589090277777777,1.8778088632682115,1.0838078703703704,17.647058823529413,1.0,0.0,0.0
SYNID0104364703,ON,other,RETIRED,16.85,79.21,0.0,11.0,0.0,2.0,114279.0,9.0,475726.0,57139.5,52858.444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,8.405774305555557,8.787791907191155,5.998628472222222,27.27272727272727,0.0,0.0,0.0
SYNID0104365112,other,other,OTHER,14.13,40.86,3.0,19.0,0.0,50.0,425168.0,10.0,574806.24,8503.36,57480.624,19.0,10.0,1.0,4.0,34.0,20.0,0.1578947368421052,other,3.0,1.4944689657878218,1.1910819648474755,1.1224652777777775,18.33333333333333,0.0,0.0,0.0
SYNID0104365125,ON,MARKHAM,OTHER,11.2,42.27,0.0,8.0,0.0,107.0,767546.0,4.0,578899.0,7173.327102803738,144724.75,32.0,9.0,1.0,18.0,84.0,30.0,0.2058823529411764,5411,0.0,0.821404776936027,0.7605455421441778,0.608113425925926,20.72072072072072,1.0,0.0,0.0
SYNID0104365594,BC,other,RETIRED,23.95,82.5,1.0,14.0,7.0,68.0,607257.0,9.0,687675.0,8930.25,76408.33333333333,19.0,10.0,1.0,8.0,47.0,22.0,0.109090909090909,5411,1.0,1.1989143213937623,1.1256406715003069,0.9618923611111112,23.37662337662337,0.0,0.0,0.0
SYNID0104365711,BC,other,STUDENT,7.94,27.69,0.0,0.0,10.0,202.0,1504769.0,6.0,249004.0,7449.351485148515,41500.66666666666,45.0,13.0,1.0,19.0,179.0,47.0,0.1515151515151515,5814,0.0,0.4371805108248345,0.4779199148150177,0.2589699074074074,25.0,0.0,0.0,0.0
SYNID0104365744,ON,MISSISSAUGA,STUDENT,1.11,20.62,0.0,0.0,74.0,152.0,2078813.0,31.0,702222.0,13676.401315789471,22652.322580645163,38.0,14.0,1.0,12.0,97.0,31.0,0.1834862385321101,5411,0.0,0.5041344246031746,0.5735553744893207,0.3130266203703703,25.136612021857925,0.0,0.0,0.0
SYNID0104365758,other,other,OTHER,2.59,32.94,0.0,0.0,0.0,3.0,24712.0,1.0,48928.0,8237.333333333334,48928.0,2.0,4.0,1.0,0.0,4.0,4.0,0.25,5411,0.0,26.060601851851853,15.687803039891485,32.91071759259259,25.0,0.0,0.0,0.0
SYNID0104365781,ON,KITCHENER,OTHER,17.72,69.88,0.0,11.0,34.0,35.0,399646.0,19.0,1961573.0,11418.457142857143,103240.68421052632,7.0,5.0,1.0,1.0,8.0,6.0,0.4444444444444444,5411,0.0,1.7257269828791055,1.8166705915372776,0.9986342592592592,22.22222222222222,0.0,0.0,0.0
SYNID0104365790,ON,LONDON,RETIRED,25.85,76.77,0.0,45.0,23.0,46.0,526141.0,37.0,3835818.0,11437.847826086956,103670.75675675676,6.0,7.0,1.0,2.0,13.0,13.0,0.1333333333333333,other,0.0,1.092130053071364,1.2015509233554196,0.7829513888888889,26.506024096385545,0.0,0.0,0.0
SYNID0104365836,ON,other,OTHER,36.07,55.93,3.0,56.0,5.0,35.0,899920.36,33.0,2610838.0,25712.010285714285,79116.30303030302,3.0,2.0,1.0,0.0,3.0,2.0,0.6666666666666666,5541,3.0,1.3625566611387507,1.5856060201786364,0.7081828703703704,26.47058823529412,1.0,0.0,0.0
SYNID0104365960,other,other,SELF_EMPLOYED,12.37,63.27,0.0,0.0,4.0,3.0,68223.0,1.0,3077.0,22741.0,3077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,23.368854166666665,34.413998271809696,5.695601851851852,25.0,0.0,0.0,0.0
SYNID0104366078,other,other,OTHER,9.66,23.81,3.0,2.0,18.0,14.0,150743.0,14.0,392521.0,10767.357142857143,28037.214285714286,6.0,5.0,1.0,1.0,4.0,4.0,0.4,5331,2.0,3.317883659122085,2.7545881617082704,2.5036689814814816,21.428571428571427,0.0,0.0,0.0
SYNID0104366240,other,other,OTHER,23.49,44.13,0.0,7.0,0.0,3.0,39578.0,4.0,225404.0,13192.666666666666,56351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,10.499957561728396,6.754392813813078,10.592274305555556,14.285714285714285,0.0,0.0,0.0
SYNID0104366393,BC,other,STUDENT,2.21,17.79,0.0,0.0,8.0,362.0,2190148.0,8.0,228358.0,6050.132596685083,28544.75,55.0,16.0,1.0,57.0,305.0,57.0,0.1602209944751381,5814,0.0,0.2487075303623406,0.2834577205304017,0.1317592592592592,19.72972972972973,0.0,0.0,0.0
SYNID0104366494,other,other,OTHER,28.31,58.37,4.0,3.0,0.0,93.0,521530.85,8.0,483763.0,5607.858602150537,60470.375,33.0,12.0,1.0,10.0,80.0,31.0,0.1777777777777777,5814,3.0,0.9102895833333332,0.8991264166989219,0.681875,22.77227722772277,1.0,0.0,0.0
SYNID0104366587,other,other,OTHER,13.42,49.44,2.0,40.0,0.0,332.0,3313368.0,32.0,3113219.0,9980.02409638554,97288.09375,56.0,14.0,1.0,43.0,276.0,46.0,0.1786833855799373,5814,2.0,0.2524862896643199,0.2893039569903213,0.1400810185185185,19.78021978021978,1.0,0.0,0.0
SYNID0104366670,ON,HAMILTON,UNEMPLOYED,1.22,37.81,4.0,1.0,8.0,31.0,289533.96,3.0,2989.25,9339.805161290324,996.4166666666666,12.0,5.0,1.0,4.0,17.0,9.0,0.2857142857142857,5411,4.0,2.314937920875421,1.9859323830828863,1.3947685185185186,17.647058823529413,0.0,0.0,0.0
