customer_id,kyc_type,province,city,industry_code,occupation_code,sales_cents,account_age,birth_business_age,total_transaction_count,transaction_count_ABM,transaction_count_Card,transaction_count_Cheque,transaction_count_EFT,transaction_count_EMT,transaction_count_Western Union,transaction_count_Wire,debit_transaction_count,debit_transaction_amount,credit_transaction_count,credit_transaction_amount,average_debit_transaction_amount,average_credit_transaction_amount,unique_transaction_cities,unique_transaction_provinces,multi_country_transactions,card_transaction_count,card_ecommerce_count,card_non_ecommerce_count,card_ecommerce_to_nonecommerce_ratio,card_mcc_diversity_count,card_top_mcc_weight,card_top_mcc,card_second_mcc,abm_transaction_count,abm_cash_count,abm_non_cash_count,abm_cash_to_non_cash_ratio,Debit_Amount_Total,Credit_Amount_Total,Averagetime_between_alltransaction,std_time_between_transactions,median_time_between_transactions,pct_transactions_top10_busiest_days
SYNID0107060309,individual,ON,WOODBRIDGE,,OTHER,,25.1,42.8,25,0,0,0,10,15,0,0,12.0,346038.0,13.0,808401.0,28836.5,62184.692307692305,0,0,0,,,,,,,,,,,,,346038.0,808401.0,3.118671875,3.7370199578423198,1.598125,24.0
SYNID0107060364,individual,ON,BRAMPTON,,STUDENT,,2.87,26.58,125,0,82,0,17,25,0,1,106.0,1630727.0,19.0,1619758.0,15384.216981132075,85250.42105263157,27,13,1,82.0,11.0,71.0,0.15492957746478872,27.0,0.15853658536585366,5814,5411,,,,,1630727.0,1619758.0,0.7399548237753883,0.8064769396623309,0.5001909722222222,24.8
SYNID0107060436,individual,other,other,,RETIRED,,4.07,73.82,203,5,167,0,31,0,0,0,187.0,3200344.0,16.0,981788.0,17114.139037433157,61361.75,43,12,1,167.0,18.0,149.0,0.12080536912751678,43.0,0.1377245508982036,5411,5814,5.0,4.0,1.0,4.0,3200344.0,981788.0,0.451668270993766,0.4840377595568672,0.24070023148148148,24.137931034482758
SYNID0107060737,individual,ON,PETERBOROUGH,,STUDENT,,,28.19,107,1,90,1,2,13,0,0,100.0,746652.0,7.0,247216.0,7466.52,35316.57142857143,29,10,1,90.0,11.0,79.0,0.13924050632911392,29.0,0.2111111111111111,5411,5814,1.0,1.0,0.0,,746652.0,247216.0,0.8625776336477987,0.8861355916802577,0.6427835648148148,22.429906542056074
SYNID0107060857,individual,BC,VANCOUVER,,RETIRED,,9.74,68.85,19,8,4,0,7,0,0,0,12.0,10024.81,7.0,813716.27,835.4008333333333,116245.18142857144,6,5,1,4.0,1.0,3.0,0.3333333333333333,4.0,0.25,4816,5411,8.0,7.0,1.0,7.0,10024.81,813716.27,4.993012474279835,5.329689571582103,2.856886574074074,26.31578947368421
SYNID0107060925,individual,MB,WINNIPEG,,RETIRED,,23.9,75.96,40,0,0,2,38,0,0,0,17.0,484080.0,23.0,1854488.0,28475.29411764706,80629.91304347826,0,0,0,,,,,,,,,,,,,484080.0,1854488.0,2.3077003205128204,2.420400621812495,1.000474537037037,25.0
SYNID0107060931,individual,other,other,,14201,,21.34,31.44,229,0,168,0,47,14,0,0,195.0,1818332.0,34.0,2345425.0,9324.779487179487,68983.08823529411,38,13,1,168.0,23.0,145.0,0.15862068965517243,37.0,0.15476190476190477,5814,0,,,,,1818332.0,2345425.0,0.3991191520467836,0.4282301235972054,0.2511863425925926,21.83406113537118
SYNID0107060992,individual,ON,SCARBOROUGH,,UNEMPLOYED,,11.1,72.86,27,0,0,0,24,3,0,0,14.0,401465.0,13.0,1320531.0,28676.071428571428,101579.30769230769,0,0,0,,,,,,,,,,,,,401465.0,1320531.0,3.4437402065527065,3.8091148969179103,1.950457175925926,22.22222222222222
SYNID0107061051,individual,BC,RICHMOND,,10019,,5.69,22.7,207,1,176,6,21,3,0,0,193.0,1411510.0,14.0,638343.0,7313.5233160621765,45595.92857142857,38,13,1,176.0,30.0,146.0,0.2054794520547945,38.0,0.16477272727272727,5411,5814,1.0,1.0,0.0,,1411510.0,638343.0,0.44023047015462063,0.49228180711028163,0.29369212962962965,19.806763285024154
SYNID0107061279,individual,other,other,,10019,,5.98,27.2,223,1,193,4,4,21,0,0,212.0,1785972.87,11.0,1305712.0,8424.40033018868,118701.09090909091,40,13,1,193.0,23.0,170.0,0.13529411764705881,38.0,0.19170984455958548,5814,5411,1.0,1.0,0.0,,1785972.87,1305712.0,0.41112883717050386,0.4118696610499696,0.25895254629629627,22.869955156950674
SYNID0107061574,individual,other,other,,SELF_EMPLOYED,,33.51,60.63,48,1,2,0,27,18,0,0,24.0,612156.0,24.0,2964378.0,25506.5,123515.75,2,2,1,2.0,1.0,1.0,1.0,2.0,0.5,5542,5812,1.0,1.0,0.0,,612156.0,2964378.0,1.9375659968479118,2.0826834995181023,0.9999537037037037,20.833333333333336
SYNID0107061674,individual,ON,YORK,,UNEMPLOYED,,21.22,52.95,64,1,23,1,26,13,0,0,43.0,739489.0,21.0,1266828.0,17197.418604651164,60325.142857142855,10,7,1,23.0,3.0,20.0,0.15,9.0,0.4782608695652174,5814,5411,1.0,1.0,0.0,,739489.0,1266828.0,1.4158963477366253,1.38356638084008,1.0566203703703703,21.875
SYNID0107062147,individual,ON,GUELPH,,41221,,36.94,,34,0,0,1,10,23,0,0,18.0,281404.0,16.0,1102280.0,15633.555555555555,68892.5,0,0,0,,,,,,,,,,,,,281404.0,1102280.0,2.5139201038159373,2.7492882095469016,1.9039351851851851,23.52941176470588
SYNID0107062372,individual,ON,SUDBURY,,RETIRED,,32.19,,108,3,62,1,42,0,0,0,77.0,642834.0,31.0,5576481.0,8348.493506493507,179886.48387096773,25,10,1,62.0,11.0,51.0,0.21568627450980393,23.0,0.22580645161290322,5814,0,3.0,3.0,0.0,,642834.0,5576481.0,0.8502444617514712,0.8967149390096363,0.565775462962963,23.14814814814815
SYNID0107062384,individual,AB,EDMONTON,,9201,,8.17,26.4,104,0,21,0,64,19,0,0,63.0,1264298.0,41.0,4596422.0,20068.222222222223,112107.85365853658,10,6,1,21.0,4.0,17.0,0.23529411764705882,15.0,0.23809523809523808,5814,5411,,,,,1264298.0,4596422.0,0.889320613088817,1.0766812970124116,0.5702893518518518,23.076923076923077
SYNID0107062408,individual,ON,STRATFORD,,UNEMPLOYED,,14.98,36.77,160,9,138,0,6,7,0,0,152.0,1066630.58,8.0,193295.0,7017.306447368422,24161.875,38,13,1,138.0,25.0,113.0,0.22123893805309736,41.0,0.13768115942028986,5814,5411,9.0,7.0,2.0,3.5,1066630.58,193295.0,0.5732430701141393,0.5723351499658357,0.39924768518518516,21.25
SYNID0107062688,individual,other,other,,RETIRED,,,73.59,226,9,179,5,17,16,0,0,198.0,1368354.13,28.0,1820474.0,6910.879444444444,65016.92857142857,40,12,1,179.0,20.0,159.0,0.12578616352201258,34.0,0.15083798882681565,5814,5411,9.0,7.0,2.0,3.5,1368354.13,1820474.0,0.40437494855967077,0.4266678428878946,0.24748842592592593,20.353982300884958
SYNID0107062694,individual,ON,BRAMPTON,,UNEMPLOYED,,6.1,38.8,25,1,6,0,1,17,0,0,18.0,462310.0,7.0,227390.0,25683.88888888889,32484.285714285714,4,5,1,6.0,3.0,3.0,1.0,6.0,0.16666666666666666,0,5251,1.0,1.0,0.0,,462310.0,227390.0,3.6352420910493826,3.2850417261602045,2.909241898148148,20.0
SYNID0107063031,individual,ON,ETOBICOKE,,UNEMPLOYED,,18.28,39.18,21,2,16,0,0,3,0,0,17.0,50852.85,4.0,142084.0,2991.3441176470587,35521.0,8,5,1,16.0,2.0,14.0,0.14285714285714285,11.0,0.25,5814,5541,2.0,1.0,1.0,1.0,50852.85,142084.0,4.449784722222222,4.251485872559832,3.1810069444444444,23.809523809523807
SYNID0107063048,individual,ON,CARLETON PLACE,,14100,,17.63,46.22,161,0,63,3,70,25,0,0,111.0,2487234.0,50.0,3835634.0,22407.513513513513,76712.68,19,8,1,63.0,9.0,54.0,0.16666666666666666,22.0,0.20634920634920634,5814,5411,,,,,2487234.0,3835634.0,0.5691432291666667,0.7155826331140895,0.2970949074074074,24.84472049689441
SYNID0107063176,individual,AB,EDMONTON,,73300,,,33.97,144,1,118,1,22,1,1,0,129.0,1190983.0,15.0,1590438.0,9232.426356589147,106029.2,34,12,1,118.0,17.0,101.0,0.16831683168316833,31.0,0.211864406779661,5814,5411,1.0,1.0,0.0,,1190983.0,1590438.0,0.6363209013209014,0.6524960232741867,0.48335648148148147,25.0
SYNID0107063340,individual,ON,THORNHILL,,RETIRED,,,75.08,139,0,121,0,9,9,0,0,127.0,869993.0,12.0,645585.0,6850.3385826771655,53798.75,36,12,1,121.0,14.0,107.0,0.1308411214953271,34.0,0.1652892561983471,5814,5411,,,,,869993.0,645585.0,0.663455783682233,0.7012887960487254,0.4840972222222222,25.179856115107913
SYNID0107063603,individual,other,other,,65100,,30.36,50.83,12,2,1,3,5,1,0,0,8.0,41020.0,4.0,509487.0,5127.5,127371.75,2,2,1,1.0,0.0,1.0,0.0,1.0,1.0,5812,,2.0,2.0,0.0,,41020.0,509487.0,8.14045138888889,5.76510179885421,6.760034722222223,16.666666666666664
SYNID0107063690,individual,ON,OTTAWA,,OTHER,,10.27,25.61,136,1,82,14,32,7,0,0,101.0,1968185.0,35.0,3269703.49,19486.980198019803,93420.09971428572,26,11,1,82.0,12.0,70.0,0.17142857142857143,31.0,0.15853658536585366,5814,5812,1.0,1.0,0.0,,1968185.0,3269703.49,0.6809668209876543,0.6930845126174828,0.4623148148148148,18.38235294117647
SYNID0107063865,individual,other,other,,OTHER,,,49.98,42,0,19,5,18,0,0,0,28.0,368941.0,14.0,2637759.0,13176.464285714286,188411.35714285713,11,7,1,19.0,3.0,16.0,0.1875,12.0,0.2631578947368421,5411,5814,,,,,368941.0,2637759.0,2.15784891598916,2.153950072121024,1.1197685185185184,21.428571428571427
SYNID0107063872,individual,other,other,,OTHER,,,27.85,30,0,4,6,18,2,0,0,20.0,285271.0,10.0,1952216.0,14263.55,195221.6,4,2,0,4.0,1.0,3.0,0.3333333333333333,2.0,0.75,5310,5814,,,,,285271.0,1952216.0,3.1173579182630906,2.4049530368228584,2.7911342592592594,23.333333333333332
SYNID0107064175,individual,other,other,,OTHER,,6.95,21.89,225,6,156,0,5,58,0,0,200.0,2565769.0,25.0,694247.0,12828.845,27769.88,40,14,1,156.0,28.0,128.0,0.21875,38.0,0.1858974358974359,5814,5411,6.0,6.0,0.0,,2565769.0,694247.0,0.4074283337466931,0.44259166892686336,0.2409548611111111,20.88888888888889
SYNID0107064254,individual,ON,NEWMARKET,,RETIRED,,33.77,90.68,13,0,0,0,13,0,0,0,6.0,72821.0,7.0,953766.0,12136.833333333334,136252.2857142857,0,0,0,,,,,,,,,,,,,72821.0,953766.0,5.058923611111111,4.558981649010616,5.2405381944444445,30.76923076923077
SYNID0107064447,individual,other,other,,SELF_EMPLOYED,,7.17,49.9,12,0,0,6,6,0,0,0,4.0,135837.0,8.0,400911.0,33959.25,50113.875,0,0,0,,,,,,,,,,,,,135837.0,400911.0,6.695847011784512,7.015859253891104,5.404085648148148,25.0
SYNID0107064722,individual,AB,CALGARY,,6531,,12.77,48.84,122,0,85,1,2,34,0,0,101.0,722165.0,21.0,616490.0,7150.148514851485,29356.666666666668,26,10,1,85.0,19.0,66.0,0.2878787878787879,28.0,0.16470588235294117,5814,5411,,,,,722165.0,616490.0,0.7540607782369146,0.6627501670523975,0.588287037037037,27.049180327868854
SYNID0107064781,individual,ON,MISSISSAUGA,,OTHER,,29.23,61.1,47,3,5,14,24,1,0,0,29.0,880828.0,18.0,1395329.75,30373.379310344826,77518.31944444444,3,4,1,5.0,1.0,4.0,0.25,3.0,0.6,5814,5815,3.0,3.0,0.0,,880828.0,1395329.75,1.962865589774557,2.3581135422595176,1.093096064814815,25.53191489361702
SYNID0107065203,individual,ON,WELLAND,,OTHER,,3.62,24.18,22,0,0,0,17,5,0,0,12.0,539814.0,10.0,1433608.0,44984.5,143360.8,0,0,0,,,,,,,,,,,,,539814.0,1433608.0,4.000012676366843,5.153936784023716,1.7666666666666666,22.727272727272727
SYNID0107065340,individual,QC,MONTREAL,,10010,,2.2,30.01,73,0,0,0,9,64,0,0,34.0,950492.0,39.0,1394367.0,27955.647058823528,35753.0,0,0,0,,,,,,,,,,,,,950492.0,1394367.0,1.2689330954218105,1.2235320256214786,0.8549537037037036,20.54794520547945
SYNID0107065392,individual,NS,DARTMOUTH,,313,,26.07,52.41,267,0,176,5,27,59,0,0,222.0,2800476.0,45.0,3843578.0,12614.756756756757,85412.84444444445,46,11,1,176.0,17.0,159.0,0.1069182389937107,34.0,0.1875,5814,5411,,,,,2800476.0,3843578.0,0.34279218010303536,0.35733209830228485,0.20147569444444444,20.973782771535582
SYNID0107065514,individual,ON,BRAMPTON,,STUDENT,,6.92,20.0,57,3,46,0,5,3,0,0,50.0,379818.75,7.0,615298.22,7596.375,87899.74571428572,17,9,1,46.0,8.0,38.0,0.21052631578947367,20.0,0.15217391304347827,5411,5814,3.0,3.0,0.0,,379818.75,615298.22,1.6264587466931215,1.3985755905699118,1.4966956018518518,21.052631578947366
SYNID0107065547,individual,ON,KITCHENER,,OTHER,,1.82,34.2,46,0,5,0,0,41,0,0,25.0,516928.0,21.0,608228.0,20677.12,28963.238095238095,3,2,0,5.0,3.0,2.0,1.5,5.0,0.2,5713,5812,,,,,516928.0,608228.0,2.028421296296296,2.1593878354530496,1.1916666666666667,19.565217391304348
SYNID0107065555,individual,other,other,,OTHER,,28.24,33.61,4,0,0,0,4,0,0,0,2.0,27000.0,2.0,68628.0,13500.0,34314.0,0,0,0,,,,,,,,,,,,,27000.0,68628.0,16.666840277777776,24.55519997978567,4.350555555555555,25.0
SYNID0107065657,individual,AB,EDMONTON,,RETIRED,,,64.53,352,0,342,0,7,3,0,0,345.0,2283417.0,7.0,265954.0,6618.6,37993.42857142857,71,13,1,342.0,45.0,297.0,0.15151515151515152,57.0,0.13742690058479531,5411,5814,,,,,2283417.0,265954.0,0.26030920254299883,0.28394378376456997,0.12268518518518519,20.454545454545457
SYNID0107065714,individual,ON,TORONTO,,STUDENT,,2.49,,524,6,408,0,47,63,0,0,464.0,11743954.23,60.0,3635763.0,25310.24618534483,60596.05,76,14,1,408.0,60.0,348.0,0.1724137931034483,50.0,0.18627450980392157,5814,5411,6.0,5.0,1.0,5.0,11743954.23,3635763.0,0.1751197241696764,0.21862231121537912,0.08697916666666666,21.374045801526716
SYNID0107065785,individual,AB,FORT MCMURRAY,,10010,,4.65,26.02,63,0,18,1,12,32,0,0,42.0,371599.0,21.0,955625.0,8847.595238095239,45505.95238095238,11,7,1,18.0,2.0,16.0,0.125,9.0,0.3888888888888889,5814,5411,,,,,371599.0,955625.0,1.4723482302867386,1.3687364764338825,0.9616666666666667,25.396825396825395
SYNID0107065846,individual,ON,MARKHAM,,RETIRED,,17.22,87.1,68,6,5,9,37,11,0,0,33.0,21973699.38,35.0,2425110.99,665869.6781818181,69288.88542857143,4,5,1,5.0,0.0,5.0,0.0,3.0,0.6,5541,4812,6.0,5.0,1.0,5.0,21973699.38,2425110.99,1.3609679035378663,1.6141256690643622,0.8902430555555556,26.47058823529412
SYNID0107065932,individual,other,other,,RETIRED,,18.38,82.65,324,0,280,5,26,13,0,0,290.0,2365136.0,34.0,2146385.0,8155.641379310345,63128.970588235294,48,12,1,280.0,38.0,242.0,0.15702479338842976,46.0,0.15714285714285714,5411,5814,,,,,2365136.0,2146385.0,0.28285682547872953,0.3195387886097952,0.15356481481481482,19.753086419753085
SYNID0107066266,individual,ON,SUDBURY,,OTHER,,3.02,24.44,55,0,3,1,32,19,0,0,29.0,1258879.0,26.0,1261879.0,43409.620689655174,48533.807692307695,2,2,0,3.0,0.0,3.0,0.0,2.0,0.6666666666666666,5814,5999,,,,,1258879.0,1261879.0,1.6720728309327848,1.9479129244326694,0.9135821759259259,21.818181818181817
SYNID0107066312,individual,other,other,,OTHER,,9.89,29.21,7,0,4,0,0,3,0,0,5.0,33087.0,2.0,108636.0,6617.4,54318.0,2,3,1,4.0,0.0,4.0,0.0,4.0,0.25,0,5541,,,,,33087.0,108636.0,13.994824459876545,10.614571645310265,10.467181712962962,14.285714285714285
SYNID0107066464,individual,other,other,,RETIRED,,35.05,,18,0,0,0,18,0,0,0,7.0,225846.0,11.0,1063298.0,32263.714285714286,96663.45454545454,0,0,0,,,,,,,,,,,,,225846.0,1063298.0,5.017220179738563,4.270954440847787,4.105034722222222,16.666666666666664
SYNID0107066863,individual,ON,RICHMOND HILL,,OTHER,,5.26,27.35,51,10,17,2,21,1,0,0,34.0,201308.39,17.0,1341473.0,5920.835,78910.17647058824,8,6,1,17.0,1.0,16.0,0.0625,12.0,0.11764705882352941,0,5411,10.0,9.0,1.0,9.0,201308.39,1341473.0,1.7188252314814816,1.7962765283168212,1.347494212962963,23.52941176470588
SYNID0107066929,individual,ON,OWEN SOUND,,9201,,17.65,35.47,15,1,1,0,13,0,0,0,8.0,84315.0,7.0,1471797.0,10539.375,210256.7142857143,2,2,0,1.0,0.0,1.0,0.0,1.0,1.0,4829,,1.0,1.0,0.0,,84315.0,1471797.0,5.68932705026455,3.8497295792945745,5.613356481481482,13.333333333333334
SYNID0107067037,individual,other,other,,70010,,9.69,35.47,47,13,7,0,20,7,0,0,31.0,615307.69,16.0,917363.0,19848.63516129032,57335.1875,8,8,1,7.0,1.0,6.0,0.16666666666666666,4.0,0.42857142857142855,5411,5812,13.0,11.0,2.0,5.5,615307.69,917363.0,1.971905696457327,2.1107938767253325,1.0268692129629629,19.148936170212767
SYNID0107067192,individual,BC,MAPLE RIDGE,,RETIRED,,33.17,100.85,53,2,51,0,0,0,0,0,51.0,394241.0,2.0,113504.0,7730.21568627451,56752.0,23,11,1,51.0,6.0,45.0,0.13333333333333333,23.0,0.19607843137254902,5814,5411,2.0,2.0,0.0,,394241.0,113504.0,1.6444012642450143,1.7603359343397043,1.0544328703703703,22.641509433962266
SYNID0107067340,individual,AB,CALGARY,,131,,,31.06,25,1,10,0,12,2,0,0,19.0,763195.3200000001,6.0,330247.0,40168.174736842106,55041.166666666664,6,5,1,10.0,2.0,8.0,0.25,8.0,0.2,5814,other,1.0,1.0,0.0,,763195.3200000001,330247.0,3.554601176697531,2.484458011200449,2.9205960648148146,24.0
SYNID0107067400,individual,MB,WINNIPEG,,65200,,6.65,59.07,90,0,79,1,10,0,0,0,81.0,407945.0,9.0,983111.0,5036.358024691358,109234.55555555556,32,10,1,79.0,9.0,70.0,0.12857142857142856,29.0,0.16455696202531644,5814,5541,,,,,407945.0,983111.0,1.0178144506866418,1.1452076183213975,0.7775694444444444,22.22222222222222
SYNID0107067471,individual,MB,WINNIPEG,,11102,,1.82,26.93,268,4,250,0,3,11,0,0,257.0,1413771.0,11.0,348889.0,5501.054474708171,31717.18181818182,53,14,1,250.0,38.0,212.0,0.1792452830188679,48.0,0.128,5411,5814,4.0,4.0,0.0,,1413771.0,348889.0,0.33641910285753923,0.3368171002547229,0.20943287037037037,20.149253731343283
SYNID0107067633,individual,ON,KITCHENER,,STUDENT,,2.63,24.01,96,0,11,0,9,76,0,0,55.0,1185778.0,41.0,1162893.0,21559.6,28363.243902439026,5,5,1,11.0,2.0,9.0,0.2222222222222222,8.0,0.18181818181818182,5310,5411,,,,,1185778.0,1162893.0,0.9366115984405458,0.8997508634360278,0.7198263888888888,25.0
SYNID0107067669,individual,MB,WINNIPEG,,65100,,5.89,22.22,341,0,290,2,35,14,0,0,313.0,2296574.0,28.0,2408436.0,7337.297124600639,86015.57142857143,58,13,1,290.0,54.0,236.0,0.2288135593220339,52.0,0.1724137931034483,5814,5411,,,,,2296574.0,2408436.0,0.268651075708061,0.28431352841308927,0.1494212962962963,20.527859237536656
SYNID0107067886,individual,other,other,,OTHER,,10.69,71.45,23,0,23,0,0,0,0,0,23.0,153504.0,,,6674.086956521739,,7,8,1,23.0,1.0,22.0,0.045454545454545456,11.0,0.30434782608695654,5411,5812,,,,,153504.0,,3.357452125420876,2.733316930546684,2.2228356481481484,17.391304347826086
SYNID0107068276,individual,ON,BRAMPTON,,OTHER,,33.42,55.92,87,2,14,0,7,64,0,0,61.0,1748916.27,26.0,2909869.0,28670.758524590165,111918.03846153847,11,6,1,14.0,1.0,13.0,0.07692307692307693,7.0,0.42857142857142855,5814,5812,2.0,2.0,0.0,,1748916.27,2909869.0,1.0628470876399656,1.3427260775855774,0.5990509259259259,21.839080459770116
SYNID0107068398,individual,AB,EDMONTON,,14100,,31.42,57.11,67,0,47,0,18,2,0,0,57.0,632130.0,10.0,324096.0,11090.0,32409.6,15,9,1,47.0,6.0,41.0,0.14634146341463414,17.0,0.2127659574468085,5411,5814,,,,,632130.0,324096.0,1.3035700757575757,1.3121950466702927,0.9023900462962963,26.865671641791046
SYNID0107068925,individual,other,other,,42202,,9.93,41.52,171,8,144,0,12,7,0,0,153.0,884127.5,18.0,802300.0,5778.611111111111,44572.22222222222,40,15,1,144.0,17.0,127.0,0.13385826771653545,37.0,0.19444444444444445,5814,5411,8.0,8.0,0.0,,884127.5,802300.0,0.5348993736383443,0.5893486121868503,0.34500578703703705,19.883040935672515
SYNID0107069338,individual,ON,MISSISSAUGA,,STUDENT,,1.49,18.99,1,0,1,0,0,0,0,0,1.0,3456.0,,,3456.0,,1,1,0,1.0,0.0,1.0,0.0,1.0,1.0,5310,,,,,,3456.0,,,,,100.0
SYNID0107069387,individual,BC,NORTH VANCOUVER,,UNEMPLOYED,,16.03,33.38,72,13,38,0,1,20,0,0,59.0,532841.03,13.0,785665.0700000001,9031.203898305086,60435.774615384624,20,10,1,38.0,6.0,32.0,0.1875,19.0,0.21052631578947367,5814,5411,13.0,11.0,2.0,5.5,532841.03,785665.0700000001,1.2342607263954095,1.1100552949938545,0.9769444444444444,23.61111111111111
SYNID0107069402,individual,ON,NEPEAN,,85110,,,22.55,49,0,41,0,3,5,0,0,44.0,306967.0,5.0,243215.0,6976.522727272727,48643.0,14,9,1,41.0,2.0,39.0,0.05128205128205128,15.0,0.17073170731707318,5411,5814,,,,,306967.0,243215.0,1.8612157600308643,1.6512315203764467,1.2913136574074073,18.367346938775512
SYNID0107069407,individual,other,other,,OTHER,,6.17,54.23,31,2,10,0,19,0,0,0,20.0,242643.0,11.0,1488286.75,12132.15,135298.79545454544,5,7,1,10.0,0.0,10.0,0.0,6.0,0.4,5812,5411,2.0,2.0,0.0,,242643.0,1488286.75,2.976920524691358,2.834598511358659,2.241574074074074,22.58064516129032
SYNID0107069412,individual,other,other,,RETIRED,,36.65,76.08,54,17,1,34,2,0,0,0,22.0,657009.28,32.0,1285512.95,29864.05818181818,40172.2796875,8,5,0,1.0,0.0,1.0,0.0,1.0,1.0,5251,,17.0,16.0,1.0,16.0,657009.28,1285512.95,1.6981132075471699,1.8233609783255826,1.0,18.51851851851852
SYNID0107069524,individual,other,other,,RETIRED,,15.24,78.7,164,14,96,3,47,4,0,0,136.0,1270737.76,28.0,2159980.0,9343.66,77142.14285714286,33,13,1,96.0,11.0,85.0,0.12941176470588237,25.0,0.13541666666666666,5411,5814,14.0,14.0,0.0,,1270737.76,2159980.0,0.5582770961145195,0.6279629482342693,0.3582638888888889,25.0
SYNID0107069728,individual,other,other,,RETIRED,,9.18,73.76,18,0,0,0,18,0,0,0,6.0,376269.0,12.0,1275143.0,62711.5,106261.91666666667,0,0,0,,,,,,,,,,,,,376269.0,1275143.0,5.311283360566449,5.480402059301677,2.4802430555555555,33.33333333333333
SYNID0107069992,individual,ON,PICKERING,,31209,,5.82,33.11,44,1,31,2,7,3,0,0,38.0,464312.37,6.0,208280.0,12218.746578947368,34713.333333333336,12,10,1,31.0,7.0,24.0,0.2916666666666667,19.0,0.0967741935483871,5411,5814,1.0,1.0,0.0,,464312.37,208280.0,2.095649763135228,2.3882421524594113,1.1547569444444445,22.727272727272727
SYNID0107070267,individual,ON,LONDON,,75200,,11.56,53.43,43,5,5,0,19,14,0,0,25.0,243739.76,18.0,2309202.0,9749.590400000001,128289.0,4,4,1,5.0,0.0,5.0,0.0,3.0,0.6,5310,0,5.0,5.0,0.0,,243739.76,2309202.0,2.1666468253968256,2.3033311229308513,1.2701157407407409,20.930232558139537
SYNID0107070327,individual,other,other,,41101,,19.67,35.39,67,2,12,12,5,36,0,0,43.0,8121060.07,24.0,1165184.0,188861.86209302326,48549.333333333336,8,6,1,12.0,2.0,10.0,0.2,10.0,0.16666666666666666,5542,other,2.0,2.0,0.0,,8121060.07,1165184.0,1.357468083613917,1.3825405870586798,0.9838310185185185,23.88059701492537
SYNID0107070815,individual,AB,CALGARY,,OTHER,,29.46,55.32,11,1,3,1,6,0,0,0,6.0,50243.0,5.0,1419459.0,8373.833333333334,283891.8,4,3,0,3.0,0.0,3.0,0.0,3.0,0.3333333333333333,5331,5411,1.0,0.0,1.0,0.0,50243.0,1419459.0,7.518668981481481,5.729036185491955,6.003454861111111,18.181818181818183
SYNID0107070907,individual,AB,CALGARY,,OTHER,,9.9,59.94,209,1,204,1,3,0,0,0,205.0,976377.0,4.0,244896.0,4762.814634146342,61224.0,41,13,1,204.0,32.0,172.0,0.18604651162790697,45.0,0.20588235294117646,5814,5411,1.0,1.0,0.0,,976377.0,244896.0,0.43969907407407405,0.4720973424455878,0.25070023148148146,23.444976076555022
SYNID0107071007,individual,ON,TORONTO,,STUDENT,,3.72,11.36,69,17,52,0,0,0,0,0,63.0,232839.22,6.0,5325.68,3695.8606349206348,887.6133333333333,23,11,1,52.0,7.0,45.0,0.15555555555555556,23.0,0.21153846153846154,5814,5541,17.0,15.0,2.0,7.5,232839.22,5325.68,1.343027301198257,1.416019176364978,0.9277893518518519,18.84057971014493
SYNID0107071021,individual,AB,RED DEER,,UNEMPLOYED,,28.7,53.43,35,2,7,1,7,18,0,0,21.0,280385.92,14.0,3794504.0,13351.710476190476,271036.0,4,6,1,7.0,1.0,6.0,0.16666666666666666,5.0,0.42857142857142855,5411,4812,2.0,2.0,0.0,,280385.92,3794504.0,2.5918161083877997,2.3377103544636455,1.8233449074074075,17.142857142857142
SYNID0107071479,individual,ON,TORONTO,,13100,,1.67,28.26,208,5,168,0,23,12,0,0,183.0,1392265.18,25.0,1391412.56,7608.006448087432,55656.502400000005,42,12,1,168.0,21.0,147.0,0.14285714285714285,38.0,0.17261904761904762,5814,5411,5.0,3.0,2.0,1.5,1392265.18,1391412.56,0.4411993983718018,0.4316151510939131,0.2938541666666667,22.596153846153847
SYNID0107071606,individual,ON,KITCHENER,,RETIRED,,27.2,75.93,141,1,130,1,9,0,0,0,130.0,766547.0,11.0,1870275.17,5896.515384615384,170025.01545454544,38,11,1,130.0,23.0,107.0,0.21495327102803738,34.0,0.2153846153846154,5814,5411,1.0,0.0,1.0,0.0,766547.0,1870275.17,0.6292715773809524,0.6890578949744499,0.3837210648148148,21.98581560283688
SYNID0107071658,individual,NB,QUISPAMSIS,,65200,,1.22,31.02,112,0,90,0,0,19,0,3,105.0,2642098.0,7.0,98600.0,25162.838095238094,14085.714285714286,29,12,1,90.0,9.0,81.0,0.1111111111111111,36.0,0.17777777777777778,5814,5411,,,,,2642098.0,98600.0,0.8089377919586253,0.8484523401549888,0.6641435185185185,19.642857142857142
SYNID0107071799,individual,AB,ST. ALBERT,,UNEMPLOYED,,10.32,27.12,29,0,11,0,13,5,0,0,19.0,202577.0,10.0,1662958.0,10661.947368421053,166295.8,7,7,1,11.0,3.0,8.0,0.375,9.0,0.18181818181818182,5310,5411,,,,,202577.0,1662958.0,3.049166666666667,3.303515198828032,1.4289814814814816,24.137931034482758
